Vivado Simulator 2019.2
Time resolution is 1 ps
a = 10000010, b = 01010101, op = 000011, out = 00011010                 716
Error en operacion 000011 en tiempo                  716 ns
a = 10000010, b = 01010101, op = 000011, out = 00111000                 716
Error en operacion 000011 en tiempo                  716 ns
a = 10000010, b = 01010101, op = 000011, out = 00111100                 716
Error en operacion 000011 en tiempo                  716 ns
a = 10000010, b = 01010101, op = 000011, out = 00111000                 716
Error en operacion 000011 en tiempo                  716 ns
a = 10000010, b = 01010101, op = 000011, out = 01111000                 716
Error en operacion 000011 en tiempo                  716 ns
a = 10000010, b = 01010101, op = 000011, out = 00111000                 716
Error en operacion 000011 en tiempo                  716 ns
a = 10000010, b = 01010101, op = 000011, out = 10111000                 716
Error en operacion 000011 en tiempo                  717 ns
a = 10000010, b = 01010101, op = 000011, out = 10101000                 717
Error en operacion 000011 en tiempo                  717 ns
a = 10000010, b = 01010101, op = 000011, out = 10001000                 717
Error en operacion 000011 en tiempo                  717 ns
a = 10000010, b = 01010101, op = 000011, out = 10000000                 717
Error en operacion 000011 en tiempo                  717 ns
a = 10000010, b = 01010101, op = 000011, out = 11000000                 717
Error en operacion 000011 en tiempo                  724 ns
a = 10000010, b = 01010101, op = 000011, out = 11000010                 724
Error en operacion 000011 en tiempo                  724 ns
a = 10000010, b = 01010101, op = 000011, out = 01000010                 724
Error en operacion 000011 en tiempo                  724 ns
a = 10000010, b = 01010101, op = 000011, out = 01000110                 724
Error en operacion 000011 en tiempo                  724 ns
a = 10000010, b = 01010101, op = 000011, out = 01000010                 724
Error en operacion 000011 en tiempo                  724 ns
a = 10000010, b = 01010101, op = 000011, out = 00000000                 724
Error en operacion 000011 en tiempo                  724 ns
a = 10000010, b = 01010101, op = 000011, out = 00000110                 724
a = 10100000, b = 01010100, op = 000011, out = 00000110                 724
Error en operacion 000011 en tiempo                  724 ns
a = 10100000, b = 01010100, op = 000011, out = 01011110                 724
Error en operacion 000011 en tiempo                  724 ns
a = 10100000, b = 01010100, op = 000011, out = 11011110                 724
Error en operacion 000011 en tiempo                  724 ns
a = 10100000, b = 01010100, op = 000011, out = 11011111                 724
a = 10100000, b = 01010100, op = 000011, out = 11111111                 724
a = 10000000, b = 01000000, op = 000010, out = 11111111                 732
Error en operacion 000010 en tiempo                  740 ns
a = 10000000, b = 01000000, op = 000010, out = 11111110                 740
a = 10001100, b = 01111011, op = 000011, out = 11111110                 740
Error en operacion 000011 en tiempo                  740 ns
a = 10001100, b = 01111011, op = 000011, out = 11111100                 740
Error en operacion 000011 en tiempo                  740 ns
a = 10001100, b = 01111011, op = 000011, out = 11100000                 740
Error en operacion 000011 en tiempo                  740 ns
a = 10001100, b = 01111011, op = 000011, out = 01100000                 740
Error en operacion 000011 en tiempo                  740 ns
a = 10001100, b = 01111011, op = 000011, out = 00100000                 740
Error en operacion 000011 en tiempo                  740 ns
a = 10001100, b = 01111011, op = 000011, out = 00000000                 740
Error en operacion 000011 en tiempo                  748 ns
a = 10001100, b = 01111011, op = 000011, out = 00000001                 748
a = 10011000, b = 01101001, op = 100110, out = 00000001                 748
Error en operacion 100110 en tiempo                  748 ns
a = 10011000, b = 01101001, op = 100110, out = 00000011                 748
Error en operacion 100110 en tiempo                  748 ns
a = 10011000, b = 01101001, op = 100110, out = 00011111                 748
Error en operacion 100110 en tiempo                  748 ns
a = 10011000, b = 01101001, op = 100110, out = 10011111                 748
Error en operacion 100110 en tiempo                  748 ns
a = 10011000, b = 01101001, op = 100110, out = 11011111                 748
Error en operacion 100110 en tiempo                  748 ns
a = 10011000, b = 01101001, op = 100110, out = 11111111                 748
Error en operacion 100110 en tiempo                  755 ns
a = 10011000, b = 01101001, op = 100110, out = 10011111                 755
Error en operacion 100110 en tiempo                  756 ns
a = 10011000, b = 01101001, op = 100110, out = 10011101                 756
Error en operacion 100110 en tiempo                  756 ns
a = 10011000, b = 01101001, op = 100110, out = 10000001                 756
a = 10011000, b = 10001100, op = 100010, out = 10000001                 756
Error en operacion 100010 en tiempo                  756 ns
a = 10011000, b = 10001100, op = 100010, out = 11110001                 756
Error en operacion 100010 en tiempo                  763 ns
a = 10011000, b = 10001100, op = 100010, out = 01110000                 763
Error en operacion 100010 en tiempo                  763 ns
a = 10011000, b = 10001100, op = 100010, out = 01110100                 763
Error en operacion 100010 en tiempo                  763 ns
a = 10011000, b = 10001100, op = 100010, out = 00010100                 763
Error en operacion 100010 en tiempo                  764 ns
a = 10011000, b = 10001100, op = 100010, out = 00010101                 764
Error en operacion 100010 en tiempo                  764 ns
a = 10011000, b = 10001100, op = 100010, out = 00010001                 764
Error en operacion 100010 en tiempo                  764 ns
a = 10011000, b = 10001100, op = 100010, out = 01100011                 764
a = 10000100, b = 01111110, op = 100110, out = 01100011                 764
Error en operacion 100110 en tiempo                  764 ns
a = 10000100, b = 01111110, op = 100110, out = 01100111                 764
Error en operacion 100110 en tiempo                  764 ns
a = 10000100, b = 01111110, op = 100110, out = 00101111                 764
Error en operacion 100110 en tiempo                  764 ns
a = 10000100, b = 01111110, op = 100110, out = 00101110                 764
Error en operacion 100110 en tiempo                  764 ns
a = 10000100, b = 01111110, op = 100110, out = 00001100                 764
Error en operacion 100110 en tiempo                  772 ns
a = 10000100, b = 01111110, op = 100110, out = 00001101                 772
Error en operacion 100110 en tiempo                  772 ns
a = 10000100, b = 01111110, op = 100110, out = 00001001                 772
Error en operacion 100110 en tiempo                  772 ns
a = 10000100, b = 01111110, op = 100110, out = 00000001                 772
Error en operacion 100110 en tiempo                  772 ns
a = 10000100, b = 01111110, op = 100110, out = 00000000                 772
a = 10101101, b = 10001010, op = 100111, out = 00000000                 772
Error en operacion 100111 en tiempo                  772 ns
a = 10101101, b = 10001010, op = 100111, out = 01111010                 772
Error en operacion 100111 en tiempo                  772 ns
a = 10101101, b = 10001010, op = 100111, out = 11111010                 772
Error en operacion 100111 en tiempo                  779 ns
a = 10101101, b = 10001010, op = 100111, out = 01111011                 779
Error en operacion 100111 en tiempo                  779 ns
a = 10101101, b = 10001010, op = 100111, out = 01111111                 779
Error en operacion 100111 en tiempo                  779 ns
a = 10101101, b = 10001010, op = 100111, out = 01010111                 779
Error en operacion 100111 en tiempo                  779 ns
a = 10101101, b = 10001010, op = 100111, out = 00100111                 779
Error en operacion 100111 en tiempo                  780 ns
a = 10101101, b = 10001010, op = 100111, out = 00100011                 780
Error en operacion 100111 en tiempo                  780 ns
a = 10101101, b = 10001010, op = 100111, out = 01010001                 780
a = 10101101, b = 10001010, op = 100111, out = 01010000                 780
a = 10100111, b = 01110111, op = 100110, out = 01010000                 780
Error en operacion 100110 en tiempo                  787 ns
a = 10100111, b = 01110111, op = 100110, out = 00001000                 787
Error en operacion 100110 en tiempo                  788 ns
a = 10100111, b = 01110111, op = 100110, out = 01010000                 788
a = 10100110, b = 10010110, op = 100000, out = 01010000                 788
Error en operacion 100000 en tiempo                  788 ns
a = 10100110, b = 10010110, op = 100000, out = 11010000                 788
Error en operacion 100000 en tiempo                  795 ns
a = 10100110, b = 10010110, op = 100000, out = 01010000                 795
Error en operacion 100000 en tiempo                  795 ns
a = 10100110, b = 10010110, op = 100000, out = 00110000                 795
Error en operacion 100000 en tiempo                  796 ns
a = 10100110, b = 10010110, op = 100000, out = 01001000                 796
a = 10100101, b = 01110101, op = 100111, out = 01001000                 796
Error en operacion 100111 en tiempo                  796 ns
a = 10100101, b = 01110101, op = 100111, out = 00110000                 796
Error en operacion 100111 en tiempo                  796 ns
a = 10100101, b = 01110101, op = 100111, out = 00100000                 796
Error en operacion 100111 en tiempo                  796 ns
a = 10100101, b = 01110101, op = 100111, out = 00000010                 796
Error en operacion 100111 en tiempo                  796 ns
a = 10100101, b = 01110101, op = 100111, out = 00000110                 796
Error en operacion 100111 en tiempo                  796 ns
a = 10100101, b = 01110101, op = 100111, out = 01000110                 796
Error en operacion 100111 en tiempo                  796 ns
a = 10100101, b = 01110101, op = 100111, out = 11000110                 796
Error en operacion 100111 en tiempo                  796 ns
a = 10100101, b = 01110101, op = 100111, out = 01000110                 796
Error en operacion 100111 en tiempo                  797 ns
a = 10100101, b = 01110101, op = 100111, out = 01010110                 797
Error en operacion 100111 en tiempo                  797 ns
a = 10100101, b = 01110101, op = 100111, out = 01110100                 797
Error en operacion 100111 en tiempo                  797 ns
a = 10100101, b = 01110101, op = 100111, out = 01111100                 797
Error en operacion 100111 en tiempo                  797 ns
a = 10100101, b = 01110101, op = 100111, out = 00111100                 797
Error en operacion 100111 en tiempo                  804 ns
a = 10100101, b = 01110101, op = 100111, out = 00111110                 804
Error en operacion 100111 en tiempo                  804 ns
a = 10100101, b = 01110101, op = 100111, out = 00111010                 804
a = 11000001, b = 10000001, op = 100100, out = 00111010                 804
Error en operacion 100100 en tiempo                  804 ns
a = 11000001, b = 10000001, op = 100100, out = 00001010                 804
Error en operacion 100100 en tiempo                  811 ns
a = 11000001, b = 10000001, op = 100100, out = 00001110                 811
Error en operacion 100100 en tiempo                  811 ns
a = 11000001, b = 10000001, op = 100100, out = 00111110                 811
Error en operacion 100100 en tiempo                  812 ns
a = 11000001, b = 10000001, op = 100100, out = 00111010                 812
Error en operacion 100100 en tiempo                  812 ns
a = 11000001, b = 10000001, op = 100100, out = 01000000                 812
a = 10111011, b = 10000001, op = 100010, out = 01000000                 812
Error en operacion 100010 en tiempo                  812 ns
a = 10111011, b = 10000001, op = 100010, out = 00000000                 812
Error en operacion 100010 en tiempo                  812 ns
a = 10111011, b = 10000001, op = 100010, out = 10000001                 812
Error en operacion 100010 en tiempo                  820 ns
a = 10111011, b = 10000001, op = 100010, out = 10111011                 820
a = 11001101, b = 10001101, op = 000011, out = 10111011                 820
Error en operacion 000011 en tiempo                  820 ns
a = 11001101, b = 10001101, op = 000011, out = 10111010                 820
Error en operacion 000011 en tiempo                  820 ns
a = 11001101, b = 10001101, op = 000011, out = 10111110                 820
Error en operacion 000011 en tiempo                  820 ns
a = 11001101, b = 10001101, op = 000011, out = 10110110                 820
Error en operacion 000011 en tiempo                  820 ns
a = 11001101, b = 10001101, op = 000011, out = 10100110                 820
Error en operacion 000011 en tiempo                  820 ns
a = 11001101, b = 10001101, op = 000011, out = 10110110                 820
Error en operacion 000011 en tiempo                  820 ns
a = 11001101, b = 10001101, op = 000011, out = 10010100                 820
Error en operacion 000011 en tiempo                  820 ns
a = 11001101, b = 10001101, op = 000011, out = 10110110                 820
Error en operacion 000011 en tiempo                  820 ns
a = 11001101, b = 10001101, op = 000011, out = 10110010                 820
Error en operacion 000011 en tiempo                  820 ns
a = 11001101, b = 10001101, op = 000011, out = 11110010                 820
Error en operacion 000011 en tiempo                  820 ns
a = 11001101, b = 10001101, op = 000011, out = 10110010                 820
Error en operacion 000011 en tiempo                  820 ns
a = 11001101, b = 10001101, op = 000011, out = 00110010                 820
Error en operacion 000011 en tiempo                  821 ns
a = 11001101, b = 10001101, op = 000011, out = 00100010                 821
Error en operacion 000011 en tiempo                  821 ns
a = 11001101, b = 10001101, op = 000011, out = 00110010                 821
Error en operacion 000011 en tiempo                  821 ns
a = 11001101, b = 10001101, op = 000011, out = 00111010                 821
Error en operacion 000011 en tiempo                  828 ns
a = 11001101, b = 10001101, op = 000011, out = 00011010                 828
Error en operacion 000011 en tiempo                  828 ns
a = 11001101, b = 10001101, op = 000011, out = 00011110                 828
Error en operacion 000011 en tiempo                  828 ns
a = 11001101, b = 10001101, op = 000011, out = 01011110                 828
Error en operacion 000011 en tiempo                  828 ns
a = 11001101, b = 10001101, op = 000011, out = 01011010                 828
Error en operacion 000011 en tiempo                  828 ns
a = 11001101, b = 10001101, op = 000011, out = 00000000                 828
Error en operacion 000011 en tiempo                  828 ns
a = 11001101, b = 10001101, op = 000011, out = 00000001                 828
a = 10111001, b = 10001001, op = 100000, out = 00000001                 828
Error en operacion 100000 en tiempo                  828 ns
a = 10111001, b = 10001001, op = 100000, out = 00000011                 828
Error en operacion 100000 en tiempo                  828 ns
a = 10111001, b = 10001001, op = 100000, out = 01011111                 828
Error en operacion 100000 en tiempo                  828 ns
a = 10111001, b = 10001001, op = 100000, out = 11011111                 828
Error en operacion 100000 en tiempo                  828 ns
a = 10111001, b = 10001001, op = 100000, out = 11111111                 828
Error en operacion 100000 en tiempo                  835 ns
a = 10111001, b = 10001001, op = 100000, out = 10011111                 835
Error en operacion 100000 en tiempo                  836 ns
a = 10111001, b = 10001001, op = 100000, out = 10011101                 836
Error en operacion 100000 en tiempo                  836 ns
a = 10111001, b = 10001001, op = 100000, out = 10000001                 836
a = 10111000, b = 10111111, op = 100101, out = 10000001                 836
Error en operacion 100101 en tiempo                  836 ns
a = 10111000, b = 10111111, op = 100101, out = 10111001                 836
Error en operacion 100101 en tiempo                  836 ns
a = 10111000, b = 10111111, op = 100101, out = 10111000                 836
Error en operacion 100101 en tiempo                  836 ns
a = 10111000, b = 10111111, op = 100101, out = 11000000                 836
Error en operacion 100101 en tiempo                  836 ns
a = 10111000, b = 10111111, op = 100101, out = 11010000                 836
Error en operacion 100101 en tiempo                  836 ns
a = 10111000, b = 10111111, op = 100101, out = 11000000                 836
Error en operacion 100101 en tiempo                  836 ns
a = 10111000, b = 10111111, op = 100101, out = 11100010                 836
Error en operacion 100101 en tiempo                  836 ns
a = 10111000, b = 10111111, op = 100101, out = 11000010                 836
Error en operacion 100101 en tiempo                  836 ns
a = 10111000, b = 10111111, op = 100101, out = 11000110                 836
Error en operacion 100101 en tiempo                  836 ns
a = 10111000, b = 10111111, op = 100101, out = 11000010                 836
Error en operacion 100101 en tiempo                  836 ns
a = 10111000, b = 10111111, op = 100101, out = 10000010                 836
Error en operacion 100101 en tiempo                  836 ns
a = 10111000, b = 10111111, op = 100101, out = 00000010                 836
Error en operacion 100101 en tiempo                  836 ns
a = 10111000, b = 10111111, op = 100101, out = 01000010                 836
Error en operacion 100101 en tiempo                  837 ns
a = 10111000, b = 10111111, op = 100101, out = 01001010                 837
Error en operacion 100101 en tiempo                  837 ns
a = 10111000, b = 10111111, op = 100101, out = 01000010                 837
a = 11011100, b = 10101100, op = 100000, out = 01000010                 844
Error en operacion 100000 en tiempo                  844 ns
a = 11011100, b = 10101100, op = 100000, out = 11000011                 844
Error en operacion 100000 en tiempo                  844 ns
a = 11011100, b = 10101100, op = 100000, out = 11000111                 844
Error en operacion 100000 en tiempo                  844 ns
a = 11011100, b = 10101100, op = 100000, out = 10111111                 844
Error en operacion 100000 en tiempo                  851 ns
a = 11011100, b = 10101100, op = 100000, out = 10111110                 851
Error en operacion 100000 en tiempo                  851 ns
a = 11011100, b = 10101100, op = 100000, out = 11111110                 851
Error en operacion 100000 en tiempo                  851 ns
a = 11011100, b = 10101100, op = 100000, out = 11111100                 851
a = 11011011, b = 10111000, op = 100111, out = 11111100                 852
Error en operacion 100111 en tiempo                  852 ns
a = 11011011, b = 10111000, op = 100111, out = 11111101                 852
Error en operacion 100111 en tiempo                  852 ns
a = 11011011, b = 10111000, op = 100111, out = 11111100                 852
Error en operacion 100111 en tiempo                  852 ns
a = 11011011, b = 10111000, op = 100111, out = 10110110                 852
Error en operacion 100111 en tiempo                  852 ns
a = 11011011, b = 10111000, op = 100111, out = 10100110                 852
Error en operacion 100111 en tiempo                  852 ns
a = 11011011, b = 10111000, op = 100111, out = 10000110                 852
Error en operacion 100111 en tiempo                  852 ns
a = 11011011, b = 10111000, op = 100111, out = 10000100                 852
Error en operacion 100111 en tiempo                  852 ns
a = 11011011, b = 10111000, op = 100111, out = 10000000                 852
Error en operacion 100111 en tiempo                  852 ns
a = 11011011, b = 10111000, op = 100111, out = 11000000                 852
Error en operacion 100111 en tiempo                  852 ns
a = 11011011, b = 10111000, op = 100111, out = 10000000                 852
Error en operacion 100111 en tiempo                  853 ns
a = 11011011, b = 10111000, op = 100111, out = 10001000                 853
Error en operacion 100111 en tiempo                  860 ns
a = 11011011, b = 10111000, op = 100111, out = 10001010                 860
Error en operacion 100111 en tiempo                  860 ns
a = 11011011, b = 10111000, op = 100111, out = 00001010                 860
Error en operacion 100111 en tiempo                  860 ns
a = 11011011, b = 10111000, op = 100111, out = 00001110                 860
Error en operacion 100111 en tiempo                  860 ns
a = 11011011, b = 10111000, op = 100111, out = 00000110                 860
a = 11000111, b = 10101010, op = 111111, out = 00000110                 860
Error en operacion 111111 en tiempo                  860 ns
a = 11000111, b = 10101010, op = 111111, out = 00000100                 860
a = 11000111, b = 10101010, op = 111111, out = 00000000                 867
Error en operacion 111111 en tiempo                  867 ns
a = 11000111, b = 10101010, op = 111111, out = 00010000                 867
Error en operacion 111111 en tiempo                  868 ns
a = 11000111, b = 10101010, op = 111111, out = 00010001                 868
Error en operacion 111111 en tiempo                  868 ns
a = 11000111, b = 10101010, op = 111111, out = 00010000                 868
Error en operacion 111111 en tiempo                  868 ns
a = 11000111, b = 10101010, op = 111111, out = 00010100                 868
Error en operacion 111111 en tiempo                  868 ns
a = 11000111, b = 10101010, op = 111111, out = 01101100                 868
a = 11011001, b = 10110110, op = 100110, out = 01101100                 868
Error en operacion 100110 en tiempo                  868 ns
a = 11011001, b = 10110110, op = 100110, out = 01101000                 868
Error en operacion 100110 en tiempo                  868 ns
a = 11011001, b = 10110110, op = 100110, out = 00000000                 868
Error en operacion 100110 en tiempo                  876 ns
a = 11011001, b = 10110110, op = 100110, out = 00000001                 876
Error en operacion 100110 en tiempo                  876 ns
a = 11011001, b = 10110110, op = 100110, out = 00000101                 876
a = 11010011, b = 10110110, op = 100101, out = 00000101                 876
Error en operacion 100101 en tiempo                  876 ns
a = 11010011, b = 10110110, op = 100101, out = 01101111                 876
Error en operacion 100101 en tiempo                  883 ns
a = 11010011, b = 10110110, op = 100101, out = 01100101                 883
Error en operacion 100101 en tiempo                  884 ns
a = 11010011, b = 10110110, op = 100101, out = 01100100                 884
Error en operacion 100101 en tiempo                  884 ns
a = 11010011, b = 10110110, op = 100101, out = 01100101                 884
Error en operacion 100101 en tiempo                  884 ns
a = 11010011, b = 10110110, op = 100101, out = 01100001                 884
Error en operacion 100101 en tiempo                  884 ns
a = 11010011, b = 10110110, op = 100101, out = 00001001                 884
Error en operacion 100101 en tiempo                  884 ns
a = 11010011, b = 10110110, op = 100101, out = 00001101                 884
a = 11010011, b = 11000010, op = 100000, out = 00001101                 884
Error en operacion 100000 en tiempo                  884 ns
a = 11010011, b = 11000010, op = 100000, out = 00010101                 884
a = 11010011, b = 11000010, op = 100000, out = 10010101                 884
Error en operacion 100000 en tiempo                  884 ns
a = 11010011, b = 11000010, op = 100000, out = 11110111                 884
Error en operacion 100000 en tiempo                  891 ns
a = 11010011, b = 11000010, op = 100000, out = 11110011                 891
Error en operacion 100000 en tiempo                  891 ns
a = 11010011, b = 11000010, op = 100000, out = 11010011                 891
a = 11010001, b = 10100010, op = 100100, out = 11010011                 892
Error en operacion 100100 en tiempo                  892 ns
a = 11010001, b = 10100010, op = 100100, out = 10001001                 892
Error en operacion 100100 en tiempo                  892 ns
a = 11010001, b = 10100010, op = 100100, out = 10011001                 892
Error en operacion 100100 en tiempo                  892 ns
a = 11010001, b = 10100010, op = 100100, out = 10011101                 892
Error en operacion 100100 en tiempo                  893 ns
a = 11010001, b = 10100010, op = 100100, out = 10010101                 893
Error en operacion 100100 en tiempo                  900 ns
a = 11010001, b = 10100010, op = 100100, out = 00010100                 900
Error en operacion 100100 en tiempo                  900 ns
a = 11010001, b = 10100010, op = 100100, out = 00010000                 900
Error en operacion 100100 en tiempo                  900 ns
a = 11010001, b = 10100010, op = 100100, out = 00000000                 900
a = 11101101, b = 11000000, op = 111111, out = 00000000                 900
Error en operacion 111111 en tiempo                  900 ns
a = 11101101, b = 11000000, op = 111111, out = 10000000                 900
Error en operacion 111111 en tiempo                  907 ns
a = 11101101, b = 11000000, op = 111111, out = 11000000                 907
a = 11100111, b = 11010001, op = 000010, out = 11000000                 908
Error en operacion 000010 en tiempo                  908 ns
a = 11100111, b = 11010001, op = 000010, out = 01000000                 908
a = 11100111, b = 11010001, op = 000010, out = 00000000                 908
Error en operacion 000010 en tiempo                  915 ns
a = 11100111, b = 11010001, op = 000010, out = 01100000                 915
Error en operacion 000010 en tiempo                  916 ns
a = 11100111, b = 11010001, op = 000010, out = 01100001                 916
Error en operacion 000010 en tiempo                  916 ns
a = 11100111, b = 11010001, op = 000010, out = 01100011                 916
Error en operacion 000010 en tiempo                  916 ns
a = 11100111, b = 11010001, op = 000010, out = 01100111                 916
Error en operacion 000010 en tiempo                  916 ns
a = 11100111, b = 11010001, op = 000010, out = 01101111                 916
Error en operacion 000010 en tiempo                  916 ns
a = 11100111, b = 11010001, op = 000010, out = 01111111                 916
Error en operacion 000010 en tiempo                  916 ns
a = 11100111, b = 11010001, op = 000010, out = 01111110                 916
Error en operacion 000010 en tiempo                  916 ns
a = 11100111, b = 11010001, op = 000010, out = 11111110                 916
a = 00000110, b = 11101101, op = 100010, out = 11111110                 916
Error en operacion 100010 en tiempo                  916 ns
a = 00000110, b = 11101101, op = 100010, out = 11111100                 916
Error en operacion 100010 en tiempo                  916 ns
a = 00000110, b = 11101101, op = 100010, out = 11101000                 916
Error en operacion 100010 en tiempo                  916 ns
a = 00000110, b = 11101101, op = 100010, out = 01101000                 916
Error en operacion 100010 en tiempo                  916 ns
a = 00000110, b = 11101101, op = 100010, out = 00101000                 916
Error en operacion 100010 en tiempo                  916 ns
a = 00000110, b = 11101101, op = 100010, out = 00100000                 916
Error en operacion 100010 en tiempo                  916 ns
a = 00000110, b = 11101101, op = 100010, out = 00000000                 916
Error en operacion 100010 en tiempo                  924 ns
a = 00000110, b = 11101101, op = 100010, out = 10000001                 924
a = 11111100, b = 11101100, op = 100110, out = 10000001                 924
Error en operacion 100110 en tiempo                  924 ns
a = 11111100, b = 11101100, op = 100110, out = 10000101                 924
Error en operacion 100110 en tiempo                  924 ns
a = 11111100, b = 11101100, op = 100110, out = 11101111                 924
Error en operacion 100110 en tiempo                  924 ns
a = 11111100, b = 11101100, op = 100110, out = 11101110                 924
Error en operacion 100110 en tiempo                  924 ns
a = 11111100, b = 11101100, op = 100110, out = 11101111                 924
Error en operacion 100110 en tiempo                  924 ns
a = 11111100, b = 11101100, op = 100110, out = 11010111                 924
Error en operacion 100110 en tiempo                  924 ns
a = 11111100, b = 11101100, op = 100110, out = 11000111                 924
Error en operacion 100110 en tiempo                  924 ns
a = 11111100, b = 11101100, op = 100110, out = 11100111                 924
Error en operacion 100110 en tiempo                  924 ns
a = 11111100, b = 11101100, op = 100110, out = 11100011                 924
Error en operacion 100110 en tiempo                  924 ns
a = 11111100, b = 11101100, op = 100110, out = 10100011                 924
Error en operacion 100110 en tiempo                  924 ns
a = 11111100, b = 11101100, op = 100110, out = 00100011                 924
Error en operacion 100110 en tiempo                  925 ns
a = 11111100, b = 11101100, op = 100110, out = 00110011                 925
Error en operacion 100110 en tiempo                  925 ns
a = 11111100, b = 11101100, op = 100110, out = 00010001                 925
Error en operacion 100110 en tiempo                  925 ns
a = 11111100, b = 11101100, op = 100110, out = 00011001                 925
Error en operacion 100110 en tiempo                  932 ns
a = 11111100, b = 11101100, op = 100110, out = 00011101                 932
Error en operacion 100110 en tiempo                  932 ns
a = 11111100, b = 11101100, op = 100110, out = 00011001                 932
Error en operacion 100110 en tiempo                  932 ns
a = 11111100, b = 11101100, op = 100110, out = 00000001                 932
Error en operacion 100110 en tiempo                  932 ns
a = 11111100, b = 11101100, op = 100110, out = 00000000                 932
a = 00001000, b = 11101011, op = 100101, out = 00000000                 932
Error en operacion 100101 en tiempo                  932 ns
a = 00001000, b = 11101011, op = 100101, out = 00010000                 932
Error en operacion 100101 en tiempo                  939 ns
a = 00001000, b = 11101011, op = 100101, out = 10010000                 939
Error en operacion 100101 en tiempo                  939 ns
a = 00001000, b = 11101011, op = 100101, out = 10010001                 939
Error en operacion 100101 en tiempo                  939 ns
a = 00001000, b = 11101011, op = 100101, out = 10010101                 939
Error en operacion 100101 en tiempo                  939 ns
a = 00001000, b = 11101011, op = 100101, out = 10010001                 939
Error en operacion 100101 en tiempo                  939 ns
a = 00001000, b = 11101011, op = 100101, out = 11100001                 939
Error en operacion 100101 en tiempo                  939 ns
a = 00001000, b = 11101011, op = 100101, out = 11100011                 939
Error en operacion 100101 en tiempo                  940 ns
a = 00001000, b = 11101011, op = 100101, out = 01100010                 940
Error en operacion 100101 en tiempo                  940 ns
a = 00001000, b = 11101011, op = 100101, out = 01100110                 940
Error en operacion 100101 en tiempo                  940 ns
a = 00001000, b = 11101011, op = 100101, out = 00010100                 940
Error en operacion 100101 en tiempo                  940 ns
a = 00001000, b = 11101011, op = 100101, out = 10010100                 940
a = 00001000, b = 11100101, op = 111111, out = 10010100                 940
Error en operacion 111111 en tiempo                  940 ns
a = 00001000, b = 11100101, op = 111111, out = 11101110                 940
Error en operacion 111111 en tiempo                  940 ns
a = 00001000, b = 11100101, op = 111111, out = 11101111                 940
Error en operacion 111111 en tiempo                  940 ns
a = 00001000, b = 11100101, op = 111111, out = 11101011                 940
Error en operacion 111111 en tiempo                  947 ns
a = 00001000, b = 11100101, op = 111111, out = 11101111                 947
Error en operacion 111111 en tiempo                  947 ns
a = 00001000, b = 11100101, op = 111111, out = 11101101                 947
Error en operacion 111111 en tiempo                  948 ns
a = 00001000, b = 11100101, op = 111111, out = 01101100                 948
Error en operacion 111111 en tiempo                  948 ns
a = 00001000, b = 11100101, op = 111111, out = 01101000                 948
a = 00001000, b = 11100101, op = 111111, out = 00000000                 948
a = 00010100, b = 11110111, op = 000010, out = 00000000                 948
Error en operacion 000010 en tiempo                  956 ns
a = 00010100, b = 11110111, op = 000010, out = 10000001                 956
Error en operacion 000010 en tiempo                  956 ns
a = 00010100, b = 11110111, op = 000010, out = 10000000                 956
Error en operacion 000010 en tiempo                  956 ns
a = 00010100, b = 11110111, op = 000010, out = 10100010                 956
Error en operacion 000010 en tiempo                  956 ns
a = 00010100, b = 11110111, op = 000010, out = 10110010                 956
Error en operacion 000010 en tiempo                  956 ns
a = 00010100, b = 11110111, op = 000010, out = 10010010                 956
Error en operacion 000010 en tiempo                  956 ns
a = 00010100, b = 11110111, op = 000010, out = 10011010                 956
Error en operacion 000010 en tiempo                  956 ns
a = 00010100, b = 11110111, op = 000010, out = 00011010                 956
a = 11110100, b = 11100011, op = 111111, out = 00011010                 956
Error en operacion 111111 en tiempo                  956 ns
a = 11110100, b = 11100011, op = 111111, out = 00001000                 956
a = 11110100, b = 11100011, op = 111111, out = 00000000                 956
Error en operacion 111111 en tiempo                  964 ns
a = 11110100, b = 11100011, op = 111111, out = 10000001                 964
Error en operacion 111111 en tiempo                  964 ns
a = 11110100, b = 11100011, op = 111111, out = 10000000                 964
a = 00010010, b = 11100011, op = 000011, out = 10000000                 964
Error en operacion 000011 en tiempo                  964 ns
a = 00010010, b = 11100011, op = 000011, out = 11100000                 964
Error en operacion 000011 en tiempo                  964 ns
a = 00010010, b = 11100011, op = 000011, out = 01100000                 964
a = 00010010, b = 11100011, op = 000011, out = 00000000                 964
Error en operacion 000011 en tiempo                  971 ns
a = 00010010, b = 11100011, op = 000011, out = 01100000                 971
Error en operacion 000011 en tiempo                  972 ns
a = 00010010, b = 11100011, op = 000011, out = 11100001                 972
Error en operacion 000011 en tiempo                  972 ns
a = 00010010, b = 11100011, op = 000011, out = 10100001                 972
Error en operacion 000011 en tiempo                  972 ns
a = 00010010, b = 11100011, op = 000011, out = 10000001                 972
Error en operacion 000011 en tiempo                  972 ns
a = 00010010, b = 11100011, op = 000011, out = 00000001                 972
a = 00000000, b = 11101111, op = 100101, out = 00000001                 972
Error en operacion 100101 en tiempo                  972 ns
a = 00000000, b = 11101111, op = 100101, out = 01110001                 972
Error en operacion 100101 en tiempo                  972 ns
a = 00000000, b = 11101111, op = 100101, out = 01110000                 972
